file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects/index.html,39,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,48
projects/index.html,40,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,71
projects/index.html,41,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,110
projects/index.html,42,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,106
projects/index.html,43,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,22
projects/index.html,44,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,14
projects/index.html,45,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,12
projects/index.html,46,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,42
projects/index.html,47,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,71
projects/index.html,48,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,107
projects/index.html,49,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,98
projects/index.html,50,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,14
projects/index.html,51,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,12
projects/index.html,52,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,40
projects/index.html,53,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,71
projects/index.html,54,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,105
projects/index.html,55,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,107
projects/index.html,56,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,18
projects/index.html,57,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,14
projects/index.html,58,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,12
projects/index.html,59,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,28
projects/index.html,60,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,71
projects/index.html,61,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,102
projects/index.html,62,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,102
projects/index.html,63,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,14
projects/index.html,64,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,12
projects/index.html,65,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,33
projects/index.html,66,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,71
projects/index.html,67,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,108
projects/index.html,68,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,102
projects/index.html,69,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,31
projects/index.html,70,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,14
projects/index.html,71,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,12
projects/index.html,72,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,30
projects/index.html,73,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,71
projects/index.html,74,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,105
projects/index.html,75,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,103
projects/index.html,76,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,9
projects/index.html,77,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,14
projects/index.html,78,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,12
projects/index.html,79,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,39
projects/index.html,80,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,71
projects/index.html,81,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,104
projects/index.html,82,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,104
projects/index.html,83,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,15
projects/index.html,84,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,14
projects/index.html,85,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,12
projects/index.html,86,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,50
projects/index.html,87,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,71
projects/index.html,88,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,106
projects/index.html,89,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,100
projects/index.html,90,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,47
projects/index.html,91,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,14
projects/index.html,92,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,12
projects/index.html,93,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,44
projects/index.html,94,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,71
projects/index.html,95,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,110
projects/index.html,96,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,104
projects/index.html,97,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,3
projects/index.html,98,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,14
projects/index.html,99,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,12
projects/index.html,100,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,39
projects/index.html,101,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,71
projects/index.html,102,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,108
projects/index.html,103,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,106
projects/index.html,104,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,17
projects/index.html,105,html,1966e60d,smacoh,2025-01-31,20:09:31,-08:00,2025-01-31T20:09:31-08:00,0,18
projects/index.html,106,html,da5a7d12,smacoh,2025-01-16,23:01:04,-08:00,2025-01-16T23:01:04-08:00,0,5
projects/index.html,107,html,99818053,smacoh,2025-01-10,19:19:46,-08:00,2025-01-10T19:19:46-08:00,0,6
projects/index.html,108,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,0
projects/index.html,109,html,99818053,smacoh,2025-01-10,19:19:46,-08:00,2025-01-10T19:19:46-08:00,0,6
meta/index.html,1,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,14
meta/index.html,2,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,15
meta/index.html,3,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,0
meta/index.html,4,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,5
meta/index.html,5,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,23
meta/index.html,6,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,71
meta/index.html,7,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,18
meta/index.html,8,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,44
meta/index.html,9,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,49
meta/index.html,10,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,6
meta/index.html,11,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,0
meta/index.html,12,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,5
meta/index.html,13,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,12
meta/index.html,14,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,62
meta/index.html,15,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,6
meta/index.html,16,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,0
meta/index.html,17,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,6
contact/index.html,1,html,99818053,smacoh,2025-01-10,19:19:46,-08:00,2025-01-10T19:19:46-08:00,0,14
contact/index.html,2,html,99818053,smacoh,2025-01-10,19:19:46,-08:00,2025-01-10T19:19:46-08:00,0,15
contact/index.html,3,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,0
contact/index.html,4,html,99818053,smacoh,2025-01-10,19:19:46,-08:00,2025-01-10T19:19:46-08:00,0,5
contact/index.html,5,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,23
contact/index.html,6,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,71
contact/index.html,7,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,21
contact/index.html,8,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,44
contact/index.html,9,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,49
contact/index.html,10,html,99818053,smacoh,2025-01-10,19:19:46,-08:00,2025-01-10T19:19:46-08:00,0,6
contact/index.html,11,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,0
contact/index.html,12,html,99818053,smacoh,2025-01-10,19:19:46,-08:00,2025-01-10T19:19:46-08:00,0,5
contact/index.html,13,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,15
contact/index.html,14,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,50
contact/index.html,15,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,20
contact/index.html,16,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,7
contact/index.html,17,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,34
contact/index.html,18,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,7
contact/index.html,19,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,17
contact/index.html,20,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,4
contact/index.html,21,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,42
contact/index.html,22,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,7
contact/index.html,23,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,22
contact/index.html,24,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,6
contact/index.html,25,html,99818053,smacoh,2025-01-10,19:19:46,-08:00,2025-01-10T19:19:46-08:00,0,6
contact/index.html,26,html,1fa7e5f2,smacoh,2025-02-12,23:25:30,-08:00,2025-02-12T23:25:30-08:00,0,0
contact/index.html,27,html,99818053,smacoh,2025-01-10,19:19:46,-08:00,2025-01-10T19:19:46-08:00,0,6
